"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2207E0823785J","2022-04-19","G","maison",NA,189,"Moyenne","145 Rue des Ecoles 07610 Vion","07610","07345","84","07",841990.42,6447422.76,989.3,"insuffisante",65460.3,346,"Fioul domestique",6044.1,"Fioul domestique",NA
"2207E0688112E","2022-04-03","E","appartement",NA,41,"Lourde","18 Rue Champalbert 07200 Aubenas","07200","07019","84","07",810130.38,6392208.37,73.8,"insuffisante",11393.9,277,"Électricité",873.8,"Électricité",NA
"2207E0744374C","2022-04-07","D","maison",NA,110,"Moyenne","230 Route de Saint Michel 07360 Les Ollières-sur-Eyrieux","07360","07167","84","07",828316.02,6413276.98,227.4,"très bonne",24470.6,222,"Électricité",1577.7,"Électricité",NA
"2207E0845081L","2022-04-20","G","maison",NA,70,"Légère","1686 Chemin de Coulange 07400 Meysse","07400","07157","84","07",836758.99,6393738.16,306.5,"insuffisante",31579.7,451,"Électricité",2254.5,"Électricité",NA
"2207E0724450U","2022-04-06","E","maison",NA,70,"Moyenne","6 Route de Mirabel 07170 Lussas","07170","07145","84","07",816945.5,6391351.02,208.4,"insuffisante",17653.6,252,"Fioul domestique",1601.6,"Fioul domestique",NA
"2207E0777340A","2022-04-12","E","maison",NA,155.5,"Légère","7 Rue des Cevennes 07300 Mauves","07300","07152","84","07",844017.02,6438740.45,675.1,"insuffisante",36161.3,232.5,"Gaz naturel",2692,"Gaz naturel",NA
"2207E0847729H","2022-04-21","G","appartement",NA,111,"Très lourde","12 Rue Carnot 07200 Aubenas","07200","07019","84","07",810133.09,6392193.87,399.4,"insuffisante",49476.2,445,"Électricité",3495.5,"Électricité",NA
"2207E0795142S","2022-04-14","D","appartement",NA,89.1,"Lourde","9 Quai Madier Montjau 07700 Bourg-Saint-Andéol","07700","07042","84","07",831267.98,6364847.22,166.4,"moyenne",19784.9,222,"Électricité",1447.5,"Électricité",NA
"2207E0877226U","2022-04-25","F","maison",NA,58,"Moyenne","29 Chemin du Dringout 07700 Gras","07700","07099","84","07",823827.33,6369385.15,245,"insuffisante",23843.6,411,"Bois – Bûches",1349.3,"Bois – Bûches",NA
"2207E0886568C","2022-04-26","C","maison",NA,67,"Moyenne","180 Traverse du Bosquet 07200 Saint-Étienne-de-Fontbellon","07200","07231","84","07",810509.13,6389781.36,136.5,"bonne",7386.8,110,"Électricité",609.4,"Électricité",NA
"2207E0734944K","2022-04-07","C","maison",NA,154.5,"Moyenne","115 Grande Rue 07110 Laurac-en-Vivarais","07110","07134","84","07",802563.33,6379828.19,317.3,"bonne",23302.1,150,"Électricité",1519,"Électricité",NA
"2207E0779728W","2022-04-12","C","appartement",NA,65.8,"Moyenne","106 Rue des Noniers 07500 Guilherand-Granges","07500","07102","84","07",848198.69,6428239.09,138.6,"insuffisante",8339.8,126,"Gaz naturel",814,"Gaz naturel",NA
"2207E0823417F","2022-04-19","C","appartement",NA,93.8,"Légère","12 Boulevard Saint-Didier 07200 Aubenas","07200","07019","84","07",810281.22,6391897.18,95.2,"très bonne",6172.5,65,"Gaz naturel",705.4,"Gaz naturel",NA
"2207E0921681P","2022-04-28","E","appartement",NA,40,"Légère","48 Grande Rue 07220 Viviers","07220","07346","84","07",834343.19,6377376.52,104.1,"insuffisante",13046.1,326,"Électricité",986.5,"Électricité",NA
"2207E0915292W","2022-04-28","B","maison",NA,90,"Moyenne","30 Chemin des Helviens 07400 Le Teil","07400","07319","84","07",832512,6384967.98,183,"moyenne",8640.2,96,"Électricité",692,"Électricité",NA
"2207E0771131F","2022-04-11","C","maison",NA,116.9,"Légère","310 Route de Saint-Péray 07130 Saint-Romain-de-Lerps","07130","07293","84","07",841796.52,6431951.47,216.1,"très bonne",20716.5,177,"Électricité",1424.8,"Électricité",NA
"2207E0712295H","2022-04-05","D","maison",NA,157,"Moyenne","84 Chemin de la Galine 07150 Vallon-Pont-d'Arc","07150","07330","84","07",807896,6368927.09,387.3,"bonne",25564,162,"Fioul domestique",1976.4,"Fioul domestique",NA
"2207E0771305X","2022-04-11","C","maison",NA,113.9,"Légère","30 Rue de lâ€ Esperanto 07000 Privas","07000","07186","84","07",825369.03,6404458.23,316.7,"bonne",16140.1,141,"Gaz naturel",1245.7,"Gaz naturel",NA
"2207E0681705T","2022-04-01","D","maison",NA,209.2,"Lourde","20 Rue Etienne Frachon 07100 Annonay","07100","07010","84","07",830692.98,6461840.48,687.4,"insuffisante",48510.7,231,"Gaz naturel",3526,"Gaz naturel",NA
"2207E0892596Y","2022-04-26","C","appartement",NA,66.7,"Légère","9 Rue Georges Dejoux 07400 Le Teil","07400","07319","84","07",833439.27,6384817.76,100.4,"très bonne",7541.5,113,"Électricité",619.6,"Électricité",NA
"2207E0722184Q","2022-04-06","C","maison",NA,114,"Légère","255 Chemin des Montaillieres 07290 Ardoix","07290","07013","84","07",838943.4,6456871.53,191.2,"très bonne",14209.7,124,"Électricité",980.2,"Bois – Bûches",NA
"2207E0788500G","2022-04-13","G","appartement",NA,64.5,"Légère","24 Rue Albert Seibel 07200 Aubenas","07200","07019","84","07",810073.13,6391591.78,315.6,"insuffisante",30888.4,478,"Électricité",2207.2,"Électricité",NA
"2207E0681301F","2022-04-01","E","appartement",NA,35,"Moyenne","27 Rue de la Libération 07690 Villevocance","07690","07342","84","07",824739.1,6459731.7,80.8,"très bonne",11451.3,327,"Électricité",877.6,"Électricité",NA
"2207E0861671N","2022-04-23","C","maison",NA,86.6,"Moyenne","5 Rue des Alpes 07300 Tournon-sur-Rhône","07300","07324","84","07",845724.19,6441365.61,188.9,"très bonne",15504.6,178,"Bois – Granulés (pellets) ou briquettes",1091,"Bois – Granulés (pellets) ou briquettes",NA
"2207E0883196K","2022-04-25","G","maison",NA,85,"Lourde","3855 Route de Valence 07440 Champis","07440","07052","84","07",839149.2,6428400.14,555.1,"insuffisante",46831.7,550,"Fioul domestique",4317.1,"Fioul domestique",NA
"2207E0810387B","2022-04-17","D","appartement",NA,49,"Moyenne","1 Rue de Paras 07100 Annonay","07100","07010","84","07",830697.97,6461462.9,134,"bonne",11067,225,"Gaz naturel",987.5,"Gaz naturel",NA
"2207E0772297B","2022-04-12","C","maison",NA,95,"Légère","1 Place de Montagne 07290 Saint-Jeure-d'Ay","07290","07250","84","07",834167.89,6451282.9,190.5,"très bonne",12742.8,134,"Électricité",965.8,"Électricité",NA
"2207E0892400K","2022-04-26","F","maison",NA,104.4,"Légère","48 Rue Neuve 07700 Bourg-Saint-Andéol","07700","07042","84","07",831034.41,6364837.69,460.3,"insuffisante",41460.3,397,"Bois – Bûches",1461.2,"Bois – Bûches",NA
"2207E0862028G","2022-04-12","D","appartement",NA,70,"Légère","8 Place de la Liberté 07100 Annonay","07100","07010","84","07",831093.15,6461453.82,223.5,"insuffisante",12982.6,185.4,"Gaz naturel",1180,"Gaz naturel",NA
"2207E0800430C","2022-04-14","E","maison",NA,39.5,"Lourde","10 Rue Parmentier 07800 La Voulte-sur-Rhône","07800","07349","84","07",840735.92,6412811.6,159.4,"insuffisante",12583.4,318,"Gaz naturel",1187,"Gaz naturel",NA
"2207E0726844W","2022-04-06","F","appartement",NA,24.4,"Lourde","132 Rue du Docteur Meynier 07260 Joyeuse","07260","07110","84","07",798324.4,6376411.06,74.1,"insuffisante",9118.4,373.7,"Électricité",724,"Électricité",NA
"2207E0761508C","2022-04-11","D","maison",NA,101,"Moyenne","31 Ruelle de Narbousset 07800 Saint-Laurent-du-Pape","07800","07261","84","07",838049.53,6415432.76,259.2,"bonne",23977,237,"Électricité",1537,"Bois – Bûches",NA
"2207E0724526S","2022-04-06","E","maison",NA,70,"Moyenne","6 Route de Mirabel 07170 Lussas","07170","07145","84","07",816945.5,6391351.02,208.4,"insuffisante",17653.6,252,"Fioul domestique",1601.6,"Fioul domestique",NA
"2207E0784432U","2022-04-13","D","appartement",NA,30,"Moyenne","13 Rue des Boucheries 07100 Annonay","07100","07010","84","07",830899.19,6461548.24,52.1,"insuffisante",7470.2,249,"Électricité",614.9,"Électricité",NA
"2207E0756065T","2022-04-10","C","maison",NA,112.4,"Légère","182 Rue des Bruges 07200 Saint-Julien-du-Serre","07200","07254","84","07",811690.82,6396498.31,193.8,"bonne",10921.5,97,"GPL",1388.6,"GPL",NA
"2207E0831143J","2022-04-19","C","appartement",NA,36,"Légère","7 Rue de Deume 07100 Annonay","07100","07010","84","07",831120.21,6461506.49,36.8,"très bonne",3706.8,102,"Gaz naturel",420.7,"Gaz naturel",NA
"2207E0903782E","2022-04-27","D","maison",NA,117.9,"Légère","1150 Route de Chateaubourg 07130 Saint-Romain-de-Lerps","07130","07293","84","07",842333.74,6432922.48,388.1,"moyenne",25447,215,"Gaz naturel",2019.7,"Gaz naturel",NA
"2207E0935470Y","2022-05-01","E","appartement",NA,94,"Légère","12 Rue Radal 07200 Aubenas","07200","07019","84","07",810257.78,6392133.07,211,"insuffisante",24262.6,258,"Électricité",1753.9,"Électricité",NA
"2207E0735325B","2022-04-07","C","appartement",NA,72.9,"Légère","195 Route de Viviers 07220 Saint-Thomé","07220","07300","84","07",829546,6379574.98,108.5,"bonne",12503.7,171,"Électricité",949.4,"Électricité",NA
"2207E0917994U","2022-04-28","G","maison",NA,43.9,"Légère","55 Rue des Puits 07150 Salavas","07150","07304","84","07",810055.51,6366988.95,225.6,"insuffisante",19991.3,455,"Électricité",1327.9,"Électricité",NA
"2207E0746475X","2022-04-08","F","appartement",NA,71.4,"Lourde","235 Grande Rue 07360 Les Ollières-sur-Eyrieux","07360","07167","84","07",827971.21,6413029.49,319.5,"insuffisante",21778.7,305,"Fioul domestique",2014.9,"Fioul domestique",NA
"2207E0787032U","2022-04-13","E","maison",NA,92,"Légère","4 Rue des Genêts 07800 La Voulte-sur-Rhône","07800","07349","84","07",840729.26,6413984.22,234.8,"bonne",23818.8,258,"Électricité",1723.5,"Électricité",NA
"2207E0701259V","2022-04-04","F","maison",NA,89,"Lourde","1616 Route de Jaujac 07380 Prades","07380","07182","84","07",803958.03,6394414.97,368.6,"insuffisante",26573.1,298,"Fioul domestique",2029.5,"Fioul domestique",NA
"2207E0860921R","2022-04-23","D","appartement",NA,68.1,"Très lourde","309 Avenue Sadi Carnot 07500 Guilherand-Granges","07500","07102","84","07",848111.39,6427486.87,212.4,"insuffisante",13680.2,200,"Gaz naturel",1164.6,"Gaz naturel",NA
"2207E0878501V","2022-04-25","D","maison",NA,90.1,"Moyenne","118 Avenue de l'Espinasse 07200 Saint-Sernin","07200","07296","84","07",810485.52,6387495.99,189.5,"très bonne",20091.1,223,"Électricité",1468,"Électricité",NA
"2207E0737389L","2022-04-07","D","maison",NA,100,"Moyenne","375 Route des Hugoux 07380 Jaujac","07380","07107","84","07",799862.4,6392280.65,230.2,"bonne",23263.5,232,"Bois – Bûches",1395.3,"Bois – Bûches",NA
"2207E0743182G","2022-04-07","E","appartement",NA,51.9,"Légère","109 Route de Privas 07210 Chomérac","07210","07066","84","07",831506.92,6402314.91,140.7,"insuffisante",15138.9,291,"Électricité",1129.7,"Électricité",NA
"2207E0867393P","2022-04-24","E","maison",NA,80,"Légère","4 Rue des Fournas 07400 Meysse","07400","07157","84","07",836569.87,6391892.46,258,"insuffisante",26340.2,329.2,"Électricité",1896,"Électricité",NA
"2207E0696557Z","2022-04-03","D","appartement",NA,88.9,"Légère","2 Avenue de Charalon 07000 Privas","07000","07186","84","07",826467.88,6405441.79,222.3,"insuffisante",17102.7,192,"Gaz naturel",1410.6,"Gaz naturel",NA
"2207E0935475D","2022-05-01","E","appartement",NA,45.2,"Moyenne","11 Rue de la République 07220 Viviers","07220","07346","84","07",834213.05,6377499.51,101.4,"insuffisante",11949.5,264,"Électricité",911.5,"Électricité",NA
"2207E0758700C","2022-04-04","E","maison",NA,72,"Légère","21 Chemin de Martinot 07300 Saint-Jean-de-Muzols","07300","07245","84","07",842324.17,6444443.71,176.3,"insuffisante",19598,272.1,"Électricité",1435,"Électricité",NA
"2207E0686038K","2022-04-02","E","maison",NA,100,"Moyenne","80 Rue Guglielmo Marconi 07500 Guilherand-Granges","07500","07102","84","07",847122.93,6428075.04,379.9,"insuffisante",26859.2,268,"Gaz naturel",2123.7,"Gaz naturel",NA
"2207E0724088W","2022-04-06","G","maison",NA,59,"Lourde","3 Place de lâ€ Eglise 07150 Vallon-Pont-d'Arc","07150","07330","84","07",810996.84,6368644.76,279.4,"insuffisante",27402.7,464,"Électricité",1968.7,"Électricité",NA
"2207E0915300E","2022-04-28","B","maison",NA,90,"Moyenne","30 Chemin des Helviens 07400 Le Teil","07400","07319","84","07",832512,6384967.98,183,"moyenne",8640.2,96,"Électricité",692,"Électricité",NA
"2207E0813125J","2022-04-18","D","maison",NA,115,"Légère","49 Montée de la Chastellane 07260 Joyeuse","07260","07110","84","07",798821.49,6376403.75,361.1,"insuffisante",25902.3,225,"Électricité",1866.1,"Électricité",NA
"2207E0775645V","2022-04-11","B","maison",NA,94,"Légère","30 Allée des Hirondelles 07700 Bourg-Saint-Andéol","07700","07042","84","07",830588.65,6364130.51,276.7,"très bonne",7901.9,84,"Électricité",644,"Électricité",NA
"2207E0701256S","2022-04-04","E","appartement",NA,78.7,"Moyenne","35 Rue Thiers 07800 La Voulte-sur-Rhône","07800","07349","84","07",840993.42,6412953.95,181.5,"insuffisante",21162.9,269,"Électricité",1541.8,"Électricité",NA
"2207E0750173D","2022-04-10","C","maison",NA,86.4,"Lourde","322 Route de Landes 07110 Vinezac","07110","07343","84","07",804887.19,6385735.03,223.6,"bonne",11952.3,138,"Électricité",807.1,"Bois – Bûches",NA
"2207E0807099P","2022-04-15","E","maison",NA,80,"Lourde","21 Avenue Lucien Brunel 07000 Lyas","07000","07146","84","07",826520.89,6405706.06,313.9,"insuffisante",21831.6,272,"Gaz naturel",1700.3,"Gaz naturel",NA
"2207E0827098U","2022-04-19","D","appartement",NA,34.9,"Légère","18 Place de la Recluziere 07100 Annonay","07100","07010","84","07",831295.69,6461739.7,139.4,"insuffisante",8379.8,240,"Électricité",674.9,"Électricité",NA
"2207E0782185J","2022-04-12","D","appartement",NA,90.7,"Moyenne","130 Rue Ronsard 07500 Guilherand-Granges","07500","07102","84","07",847940.89,6428146.41,206.6,"très bonne",16848.2,185,"Gaz naturel",1456.3,"Gaz naturel",NA
"2207E0841071F","2022-04-14","C","maison",NA,122,"Légère","87 Rue du Ruisseau 07610 Vion","07610","07345","84","07",841875.91,6447174.18,207.8,"insuffisante",14324.2,117.4,"Électricité",972,"Bois – Bûches",NA
"2207E0825047X","2022-04-19","C","maison",NA,159.8,"Moyenne","5 Route de Champagne 07200 Ucel","07200","07325","84","07",809808.84,6394811.36,405.6,"moyenne",21979.1,137.5,"Fioul domestique",1703,"Fioul domestique",NA
"2207E0865955H","2022-04-24","F","appartement",NA,62,"Légère","4 Rue Mallet 07400 Le Teil","07400","07319","84","07",833755.93,6384684.95,224,"insuffisante",24791.7,399,"Électricité",1790.1,"Électricité",NA
"2207E0692439P","2022-04-03","D","appartement",NA,89.7,"Lourde","27 Rue du Bourg 07110 Vinezac","07110","07343","84","07",805311.9,6383089.47,168.3,"moyenne",19691.7,219,"Électricité",1441.2,"Électricité",NA
"2207E0684103Z","2022-04-02","E","appartement",NA,37.9,"Légère","41 Avenue Paul Langevin 07400 Le Teil","07400","07319","84","07",833983.21,6383031.52,83.8,"insuffisante",9922.8,261,"Électricité",776.7,"Électricité",NA
"2207E0917035X","2022-04-28","F","maison",NA,155.4,"Moyenne","18 Rue des Ecoles 07200 Saint-Sernin","07200","07296","84","07",810465.19,6386865.04,699.5,"insuffisante",63658.9,409,"Électricité",4481.4,"Électricité",NA
"2207E0936320Q","2022-05-01","E","appartement",NA,59.8,"Très lourde","1 Rue Charles Lindbergh 07500 Guilherand-Granges","07500","07102","84","07",847747.31,6427937.28,194.1,"insuffisante",17424.8,291,"Gaz naturel",1499.5,"Gaz naturel",NA
"2207E0682393F","2022-04-01","F","appartement",NA,34.5,"Légère","11 Rue Montgolfier 07100 Annonay","07100","07010","84","07",831203.88,6461401.95,124.8,"insuffisante",13817.2,400,"Électricité",1039.3,"Électricité",NA
"2207E0888454Q","2022-04-26","D","maison",NA,101.2,"Légère","39 Rue des Cormorans 07130 Cornas","07130","07070","84","07",846221.18,6430804.23,299,"bonne",24175.5,238,"Gaz naturel",1707,"Gaz naturel",NA
"2207E0737343R","2022-04-07","E","appartement",NA,45,"Lourde","28 Place-Leopold Ollier 07140 Les Vans","07140","07334","84","07",789976,6367982.04,122.7,"moyenne",11497.5,255.4,"Électricité",882,"Électricité",NA
"2207E0845282E","2022-04-20","C","appartement",NA,210.8,"Légère","30 Rue Sadi Carnot 07100 Annonay","07100","07010","84","07",831171.33,6461753.28,395.1,"très bonne",28868.9,136,"Gaz naturel",2214.1,"Gaz naturel",NA
"2207E0889260Q","2022-04-26","G","maison",NA,44,"Lourde","3 Chemin du Champ de la Croze 07380 La Souche","07380","07315","84","07",795983.82,6392465.86,251.8,"insuffisante",22755.3,517,"Fioul domestique",1724.7,"Fioul domestique",NA
"2207E0729132W","2022-04-06","D","appartement",NA,28,"Moyenne","64 Rue Jean Jaurès 07600 Vals-les-Bains","07600","07331","84","07",808289.61,6396961.01,46.1,"insuffisante",6264.1,223,"Électricité",535.3,"Électricité",NA
"2207E0763264Q","2022-04-06","E","appartement",NA,57.1,"Légère","16 Rue de l’Eglise 07200 Aubenas","07200","07019","84","07",810507.53,6392872.48,119.7,"insuffisante",10828.2,189.6,"Fioul domestique",1376,"Fioul domestique",NA
"2207E0887682Y","2022-04-26","E","maison",NA,51.7,"Moyenne","7 Place de la Mairie 07400 Rochemaure","07400","07191","84","07",835293.43,6389226,147.3,"insuffisante",16081,311,"Électricité",1194.1,"Électricité",NA
"2207E0795223V","2022-04-14","D","appartement",NA,72.4,"Lourde","9 Quai Madier Montjau 07700 Bourg-Saint-Andéol","07700","07042","84","07",831267.98,6364847.22,129.6,"insuffisante",14694.1,203,"Électricité",1099.3,"Électricité",NA
"2207E0715481V","2022-04-05","D","maison",NA,128,"Légère","715 Chemin de Bonnelieres 07270 Empurany","07270","07085","84","07",826544.95,6436023.43,232.5,"très bonne",24398.6,190.6,"Électricité",1640,"Électricité",NA
"2207E0924014I","2022-04-28","F","maison",NA,72,"Moyenne","11 Rue de la Mothe 07350 Cruas","07350","07076","84","07",839657.21,6396803.65,248.5,"insuffisante",24019.2,333,"Électricité",1737.2,"Électricité",NA
"2207E0795375R","2022-04-14","D","appartement",NA,96.3,"Moyenne","9 Quai Madier Montjau 07700 Bourg-Saint-Andéol","07700","07042","84","07",831267.98,6364847.22,165.3,"bonne",20200,209,"Électricité",1475.9,"Électricité",NA
"2207E0732075B","2022-04-06","E","appartement",NA,63.9,"Légère","56 Allee du Grand Chatelet 07500 Guilherand-Granges","07500","07102","84","07",848201.64,6428161.5,237.5,"insuffisante",15340,239,"Gaz naturel",1272.4,"Gaz naturel",NA
"2207E0705819F","2022-04-04","E","maison",NA,67.1,"Moyenne","4 Place du Berger 07300 Glun","07300","07097","84","07",844925.71,6436839.97,156.9,"insuffisante",14904.4,222,"Fioul domestique",1430.9,"Fioul domestique",NA
"2207E0684090M","2022-04-02","E","appartement",NA,37.9,"Légère","41 Avenue Paul Langevin 07400 Le Teil","07400","07319","84","07",833983.21,6383031.52,83.8,"insuffisante",9922.8,261,"Électricité",776.7,"Électricité",NA
"2207E0894806Y","2022-04-26","G","maison",NA,62,"Légère","17 Rue Bertranne 07700 Bourg-Saint-Andéol","07700","07042","84","07",831167.89,6364758.47,253.5,"insuffisante",27680.7,446,"Électricité",1987.7,"Électricité",NA
"2207E0832409B","2022-04-19","D","maison",NA,154,"Moyenne","19 Chemin de la Briale 07130 Saint-Péray","07130","07281","84","07",845335.49,6429168.7,344.1,"moyenne",30119.4,195,"Électricité",1881.9,"Bois – Bûches",NA
