"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2126E0096740U","2021-07-25","E","maison",NA,176,"Moyenne","711 Route de Rapon 26140 Anneyron","26140","26010","84","26",846327.33,6465251.62,558.8,"moyenne",45962,261,"Bois – Bûches",3404.2,"Électricité",NA
"2126E0005408A","2021-07-02","D","maison",NA,NA,"Moyenne","Lotissement Jardin dâ€™Olympe 26140 Saint-Rambert-d'Albon","26140","26325","84","26",842752.98,6467507.66,212.3,"très bonne",17986,156.5,"Gaz naturel",1927.5,"Électricité",NA
"2126E0079027N","2021-07-06","E","appartement",NA,29.8,NA,"Rue Rebatte 26100 Romans-sur-Isère","26100","26281","84","26",861208.13,6440483.69,69.9,"insuffisante",8710,292.1,"Électricité",925,"Électricité",NA
"2126E0081715X","2021-07-21","C","maison",NA,223.9,"Légère","274 Route de Marges 26260 Saint-Donat-sur-l'Herbasse","26260","26301","84","26",857728.4,6448113.29,533.9,"bonne",32403.6,144,"Électricité",2313.3,"Électricité",NA
"2126E0085180E","2021-07-22","E","appartement",NA,60.4,"Légère","Place Augustin Fresnel 26700 Pierrelatte","26700","26235","84","26",835396.59,6365082.07,366.2,"insuffisante",16245.5,269,"Gaz naturel",NA,"Électricité",NA
"2126E0031183J","2021-07-09","C","appartement",NA,59.6,NA,"7 Rue Alfred Nobel 26100 Romans-sur-Isère","26100","26281","84","26",863875.39,6440522.33,96.2,"moyenne",8424,141.2,"Gaz naturel",1032,"Gaz naturel",NA
"2126E0124201Z","2021-07-29","D","maison",NA,138,"Légère","505 Route de la Bouvatière 26240 La Motte-de-Galaure","26240","26216","84","26",850002.97,6456441.86,324.8,"bonne",34363,249,"Bois – Bûches",2249.9,"Électricité",NA
"2126E0249201R","2021-08-01","F","maison",NA,96,NA,"1 Allée du Meridien 26120 Montélier","26120","26197","84","26",860535.17,6428853.65,495.3,"insuffisante",35075.4,365.3,"Propane",4990,"Propane",NA
"2126E0044818U","2021-07-13","E","maison",NA,83.4,"Moyenne","Rue de la Mairie 26210 Épinouze","26210","26118","84","26",851090.83,6469591.15,377.4,"insuffisante",22688.7,272,"Gaz naturel",2183.9,"Électricité",NA
"2126E0046901X","2021-07-14","C","maison",NA,112,"Légère","Montee de Farauvert 26400 Divajeu","26400","26115","84","26",858819.91,6402296.54,256.6,"très bonne",18805.1,167,"Électricité",1683.1,"Électricité",NA
"2126E0077802K","2021-07-21","C","maison",NA,164,"Légère","30 Chemin de Folatiere 26530 Le Grand-Serre","26530","26143","84","26",865321.74,6465507.91,415,"bonne",17539.7,106,"Gaz naturel",1890.2,"Électricité",NA
"2126E0016549N","2021-07-06","C","appartement",NA,63,"Lourde","377 Avenue Victor Hugo 26000 Valence","26000","26362","84","26",848736.39,6425584.75,65,"insuffisante",7449.2,118,"Électricité",824.7,"Électricité",NA
"2126E0066255H","2021-07-19","G","appartement",NA,58.6,"Légère","30 Rue Martin Vinay 26000 Valence","26000","26362","84","26",848939.29,6426379.85,300.1,"insuffisante",31283.7,534,"Électricité",2593.1,"Électricité",NA
"2126E0030451F","2021-07-08","E","maison",NA,41.8,"Moyenne","4 Rue de la Gare 26120 Chabeuil","26120","26064","84","26",859208.59,6424454.22,118.2,"insuffisante",12268.1,293,"Électricité",1206.3,"Électricité",NA
"2126E0013742O","2021-07-05","E","appartement",NA,NA,"Légère","18 Rue Maurice Barral 26400 Crest","26400","26108","84","26",859916.17,6405090.93,428.1,"insuffisante",33679.9,314,"Gaz naturel",3203.7,"Électricité",NA
"2126E0042627N","2021-07-12","D","appartement",NA,57,NA,"361 Chemin des Chaux 26770 Le Pègue","26770","26226","84","26",862715.11,6372176.99,88,"insuffisante",11746.8,205.9,"Électricité",1189,"Électricité",NA
"2126E0586403Z","2021-08-01","F","maison",NA,96,NA,"1 Allée du Meridien 26120 Montélier","26120","26197","84","26",860535.17,6428853.65,449.6,"insuffisante",32242.1,335.8,"Propane",4598,"Propane",NA
"2126E0907152M","2021-07-27","G","maison",NA,162,NA,"66 Route de Marie 26100 Romans-sur-Isère","26100","26281","84","26",859251.48,6439775.09,952.9,"insuffisante",61044.4,376.8,"Fioul domestique",5638,"Fioul domestique",NA
"2126E0006108Y","2021-07-02","C","appartement",NA,NA,"Légère","Rue Jules Vernissat 26100 Romans-sur-Isère","26100","26281","84","26",861257.3,6441098.91,109.8,"insuffisante",9238.6,130.5,"Électricité",1188,"Électricité",NA
"2126E0011573D","2021-07-04","D","maison",NA,NA,"Légère","42 Chemin de la Dame 26200 Montélimar","26200","26198","84","26",837627.02,6386410.46,240.1,"moyenne",16741,199.2,"Électricité",1780.8,"Électricité",NA
"2126E0112754S","2021-07-28","D","maison",NA,59.2,"Lourde","2 Allee des Genets 26790 Bouchet","26790","26054","84","26",849647.43,6356881.84,112.2,"moyenne",12049,203,"Électricité",1190.4,"Électricité",NA
"2126E0684597R","2021-07-07","D","appartement",NA,47.9,"Légère","388 Avenue Victor Hugo 26000 Valence","26000","26362","84","26",848659.96,6425317.4,105.4,"insuffisante",5335.2,111.4,"Électricité",609,"Électricité",NA
"2126E0058540O","2021-07-17","F","appartement",NA,29.5,"Légère","Esplanade des Remparts 26780 Châteauneuf-du-Rhône","26780","26085","84","26",836471.53,6377808.09,87.4,"insuffisante",10932.3,370,"Électricité",1104.7,"Électricité",NA
"2126E0067791J","2021-07-19","D","maison",NA,103.6,"Lourde","20 Rue Pierre Bonnet 26110 Nyons","26110","26220","84","26",869802.56,6364771.56,247.4,"bonne",23341.6,225,"Électricité",1882.1,"Électricité",NA
"2126E0103914S","2021-07-26","D","appartement",NA,72.2,"Moyenne","6 Rue Loire 26100 Romans-sur-Isère","26100","26281","84","26",862480.94,6440781.92,236.9,"insuffisante",16113.6,223,"Électricité",1646.1,"Électricité",NA
"2126E0060098M","2021-07-18","C","maison",NA,90,"Légère","8bis Rue du Champ de l’Espine 26290 Donzère","26290","26116","84","26",836585.2,6371319.13,155.4,"bonne",16077.2,178,"Électricité",1484.1,"Électricité",NA
"2126E0016624K","2021-07-05","D","appartement",NA,24.9,NA,"66 Avenue de Chabeuil 26000 Valence","26000","26362","84","26",850022.67,6427595.06,35.9,"bonne",5541.3,222.5,"Électricité",623,"Électricité",NA
"2126E0023934O","2021-07-07","E","appartement",NA,64,"Légère","18b Rue Diderot 26100 Romans-sur-Isère","26100","26281","84","26",861087.88,6441479.25,187.1,"insuffisante",18208.9,284,"Électricité",1967.2,"Électricité",NA
"2126E0051320W","2021-07-14","F","maison",NA,94,"Moyenne","Chemin des Crozes 26380 Peyrins","26380","26231","84","26",859134.15,6446353.94,489.4,"insuffisante",35411.5,376,"GPL",3842.2,"Électricité",NA
"2126E0053062W","2021-07-15","C","appartement",NA,49.4,"Moyenne","10 Rue Diderot 26100 Romans-sur-Isère","26100","26281","84","26",861163.1,6441475.87,55,"bonne",7652.3,154,"Électricité",841,"Électricité",NA
"2126E0073705V","2021-07-20","C","appartement",NA,89.2,"Lourde","11 Rue du Pr Georges Mouriquand 26400 Crest","26400","26108","84","26",860846.64,6405134.69,98.9,"insuffisante",8354.1,93,"Électricité",1124.7,"Électricité",NA
"2126E0037246O","2021-07-11","G","appartement",NA,44.8,"Moyenne","2 Rue Premier 26100 Romans-sur-Isère","26100","26281","84","26",860667.31,6440485.01,229.2,"insuffisante",22688.3,506,"Électricité",1966.3,"Électricité",NA
"2126E0341695D","2021-07-15","E","maison",NA,90,"Lourde",NA,"26140","26010","84","26",0,0,314.7,"insuffisante",22253.9,247,"Gaz naturel",2247,"Gaz naturel",NA
"2126E0047513L","2021-07-14","E","maison",NA,87.8,"Lourde","Quartier Franconne 26110 Mirabel-aux-Baronnies","26110","26182","84","26",867512.16,6359333.92,213.8,"bonne",23553.7,268,"Électricité",2029.4,"Électricité",NA
"2126E0107655P","2021-07-27","D","maison",NA,80,"Moyenne","4 Impasse des Claires 26140 Saint-Rambert-d'Albon","26140","26325","84","26",842306,6468058.57,191.2,"bonne",15200.1,190,"Fioul domestique",1545.8,"Électricité",NA
"2126E0131248A","2021-08-01","D","appartement",NA,72,"Très lourde","7 Rue Nugues 26100 Romans-sur-Isère","26100","26281","84","26",861898.17,6440662.05,220.4,"bonne",13983.5,194,"Gaz naturel",1480.5,"Électricité",NA
"2126E0071917B","2021-07-20","D","appartement",NA,111.7,"Légère","32 Avenue d’Espoulette 26200 Montélimar","26200","26198","84","26",839543.26,6385632.72,221,"moyenne",21792.3,195,"Électricité",1900.9,"Électricité",NA
"2126E0085284E","2021-07-22","D","appartement",NA,72.6,"Très lourde","Avenue des Cévennes 26250 Livron-sur-Drôme","26250","26165","84","26",845223.66,6409669.09,189.2,"insuffisante",13636.4,187,"Gaz naturel",1233,"Électricité",NA
"2126E0021352G","2021-07-06","D","maison",NA,136.4,"Légère","5 Chemin de la Charonnerie 26210 Moras-en-Valloire","26210","26213","84","26",856123.53,6467798,360.6,"très bonne",29699.3,217,"Électricité",1506.4,"Électricité",NA
"2126E0005241P","2021-07-01","D","appartement",NA,NA,"Lourde","Avenue du 11 Novembre 26100 Romans-sur-Isère","26100","26281","84","26",862993.93,6440495.71,168.3,"insuffisante",15109.5,211.1,"Électricité",1413.6,"Électricité",NA
"2126E0011594Y","2021-07-04","G","maison",NA,48.5,"Moyenne","Chemin de Lalloue 26620 Lus-la-Croix-Haute","26620","26168","84","26",914582.25,6400385.41,193.2,"moyenne",27989.9,577,"Bois – Bûches",2120.7,"Électricité",NA
"2126E0063250S","2021-07-18","C","appartement",NA,60.8,"Lourde","2 Rue Louis Jouvet 26100 Romans-sur-Isère","26100","26281","84","26",862973.53,6440315.75,103.1,"insuffisante",10556,173,"Gaz naturel",991.4,"Électricité",NA
"2126E0006047P","2021-07-02","D","appartement",NA,NA,"Moyenne","377 Avenue Victor Hugo 26000 Valence","26000","26362","84","26",848736.39,6425584.75,60.4,"bonne",7895.3,183.6,"Électricité",860.6,"Électricité",NA
"2126E0089350O","2021-07-22","G","maison",NA,75.9,"Moyenne","Pré d’Allier 26530 Le Grand-Serre","26530","26143","84","26",864084.13,6466322.2,559.1,"insuffisante",51220.8,675,"Bois – Bûches",3505.8,"Électricité",NA
"2126E0091275P","2021-07-24","C","appartement",NA,60,"Très lourde","2 Impasse Emile Zola 26100 Romans-sur-Isère","26100","26281","84","26",862178.7,6441323.87,110.7,"insuffisante",9647.5,160,"Électricité",911.2,"Électricité",NA
"2126E0025623N","2021-07-07","C","maison",NA,77.4,"Légère","3 Rue Julie Chaumat 26190 Saint-Nazaire-en-Royans","26190","26320","84","26",877037.04,6442525.39,139.3,"très bonne",13331.7,172,"Électricité",1283.9,"Électricité",NA
"2126E0024578I","2021-07-07","D","appartement",NA,57.3,"Moyenne","377 Avenue Victor Hugo 26000 Valence","26000","26362","84","26",848736.39,6425584.75,92,"bonne",13125.9,228,"Électricité",1268.9,"Électricité",NA
"2126E0084229P","2021-07-22","B","maison",NA,87.9,"Moyenne","5 Avenue de Verdun 26300 Bourg-de-Péage","26300","26057","84","26",861514.4,6439430.29,173.9,"très bonne",6897.6,78,"Électricité",895,"Électricité",NA
"2126E0043814E","2021-07-12","E","appartement",NA,27.6,"Moyenne","Place de l’École 26420 Saint-Agnan-en-Vercors","26420","26290","84","26",891759.02,6429328.08,48.8,"moyenne",7726.1,279,"Électricité",847,"Électricité",NA
"2126E0172551P","2021-07-14","B","appartement",NA,68.2,NA,"1145 Chemin des Charagons 26700 Pierrelatte","26700","26235","84","26",835082.67,6367770.66,205,"bonne",6373.5,93.4,"Électricité",738,"Électricité",NA
"2126E0030038I","2021-07-08","C","maison",NA,108.4,"Moyenne","40bis Avenue Berthelot 26100 Romans-sur-Isère","26100","26281","84","26",860430.93,6440442.69,278.4,"bonne",14754.4,136,"Électricité",1529.6,"Électricité",NA
"2126E0057172Y","2021-07-16","D","maison",NA,117.3,"Légère","9 Impasse les Hauts de Fabrias 26130 Saint-Paul-Trois-Châteaux","26130","26324","84","26",839761.4,6362532.13,249.1,"bonne",25456.7,217,"Électricité",2114.9,"Électricité",NA
"2126E0108558I","2021-07-27","C","appartement",NA,42.1,"Lourde","4 Rue Amblard 26000 Valence","26000","26362","84","26",850072.76,6427530.49,72.7,"moyenne",6212.3,147,"Gaz naturel",904.4,"Électricité",NA
"2126E0019094K","2021-07-06","D","appartement",NA,44.1,NA,"68 Avenue de Provence 26320 Saint-Marcel-lès-Valence","26320","26313","84","26",854152.53,6432117.71,82.3,"insuffisante",9606.6,217.9,"Électricité",997,"Électricité",NA
"2126E0087003H","2021-07-22","C","appartement",NA,47,"Très lourde","10 Rue Diderot 26100 Romans-sur-Isère","26100","26281","84","26",861163.1,6441475.87,55,"insuffisante",7504.3,159,"Électricité",829.1,"Électricité",NA
"2126E0062498U","2021-07-18","C","appartement",NA,39.5,"Lourde","23 Avenue de Verdun 26000 Valence","26000","26362","84","26",849778.8,6428350.33,41.3,"moyenne",6760.2,171,"Électricité",769.3,"Électricité",NA
"2126E0109412E","2021-07-27","E","maison",NA,99.4,"Moyenne","30 Avenue des Genceaux 26120 Montmeyran","26120","26206","84","26",856673.44,6416524.88,255.9,"bonne",25283.3,254,"Électricité",2155.5,"Électricité",NA
"2126E0058914Y","2021-07-17","E","maison",NA,58,"Légère","11 Rue des Jardins 26780 Châteauneuf-du-Rhône","26780","26085","84","26",836463.53,6377784.47,136.4,"bonne",15432,265,"Électricité",1437.1,"Électricité",NA
"2126E0021388Q","2021-07-06","D","appartement",NA,70,"Lourde","11 Avenue du Teil 26200 Montélimar","26200","26198","84","26",838359.5,6385872.59,145.5,"moyenne",10969.8,156,"Gaz naturel",1297.8,"Électricité",NA
"2126E0021551X","2021-07-07","C","maison",NA,93,"Légère","47 Rue du 19 Mars 1962 26400 Aouste-sur-Sye","26400","26011","84","26",862211.55,6403796.06,152.2,"très bonne",11064.8,118,"Électricité",886.6,"Électricité",NA
"2186E0027462O","2021-07-07","E","appartement",NA,39.7,NA,"20 Place Edouard Lalo 26700 Pierrelatte","26700","26235","84","26",835519.54,6366289.44,125.1,"insuffisante",12471.4,314.3,"Électricité",1324,"Électricité",NA
"2126E0072528O","2021-07-20","E","appartement",NA,71.1,"Très lourde","Rue Louis le Cardonnel 26100 Romans-sur-Isère","26100","26281","84","26",860455.32,6441703.64,219.7,"insuffisante",17828,250,"Gaz naturel",1176,"Électricité",NA
"2126E0117167L","2021-07-28","C","maison",NA,129.7,"Moyenne","60 Impasse du Figuier 26700 La Garde-Adhémar","26700","26138","84","26",840104.87,6367840.78,204.9,"très bonne",15254.1,117,"Électricité",1424.1,"Électricité",NA
"2126E0039795P","2021-07-12","C","maison",NA,193.9,"Très lourde","99 Cours de la Digue 26790 Rochegude","26790","26275","84","26",846205.74,6351451.95,642.6,"insuffisante",23457,120,"Électricité d'origine renouvelable utilisée dans le bâtiment",2022.3,"Électricité d'origine renouvelable utilisée dans le bâtiment",NA
"2126E0045631B","2021-07-13","C","appartement",NA,63.1,"Légère","21 Avenue de Québec 26240 Saint-Vallier","26240","26333","84","26",842454.31,6456309.35,156.7,"insuffisante",9711.9,154,"Électricité",1006.6,"Électricité",NA
"2126E0053162S","2021-07-15","E","maison",NA,84,"Moyenne","500 Rue de Montfrey 26210 Manthes","26210","26172","84","26",857183.14,6468721.02,277.8,"insuffisante",27381.6,325,"Électricité",2308.5,"Électricité",NA
"2126E0060764C","2021-07-18","G","appartement",NA,78.5,"Très lourde","Chemin de la Plaine 26400 Crest","26400","26108","84","26",858217.85,6406420.14,436.6,"insuffisante",35004.9,445,"Fioul domestique",2595.3,"Électricité",NA
"2126E0051068E","2021-07-14","C","maison",NA,125,"Légère","5 Rue du Cadre Noir 26100 Romans-sur-Isère","26100","26281","84","26",859823.92,6439808.22,207.8,"très bonne",12449.2,99,"Électricité",1482.7,"Électricité",NA
"2126E0096035R","2021-07-26","C","maison",NA,237,NA,"196 avenue de la republique 26270 Loriol-sur-Drôme","26270","26166","84","26",843343.58,6405844.61,575.8,"moyenne",29671.3,125.1,"Électricité",2657,"Électricité",NA
"2126E0109304A","2021-07-27","E","appartement",NA,119,NA,"25 Rue Emile Laurens 26150 Die","26150","26113","84","26",887524.97,6408929.44,302.4,"insuffisante",37581.3,315.8,"Électricité",3447,"Électricité",NA
"2126E0048829B","2021-07-14","D","maison",NA,415,"Lourde","Chemin de la Poule 26270 Loriol-sur-Drôme","26270","26166","84","26",840320.05,6406359.83,1722.5,"insuffisante",101523,244,"Électricité",12287.6,"Électricité",NA
"2126E0129618I","2021-08-01","C","maison",NA,133.8,"Lourde","Chemin des Egrayzes 26790 Tulette","26790","26357","84","26",854712.73,6355614.89,339.4,"bonne",23967,179,"Électricité",2059.5,"Électricité",NA
"2126E0026651B","2021-07-08","D","maison",NA,148.5,"Légère","Rue Lieutenant Mabboux 26240 Saint-Vallier","26240","26333","84","26",843462.84,6453863.98,539.6,"insuffisante",30905.4,208,"Gaz naturel",2986.3,"Électricité",NA
"2126E0015685H","2021-07-05","G","maison",NA,NA,"Moyenne","Quartier Fournache 26400 Divajeu","26400","26115","84","26",860117.51,6401415.73,423.2,"insuffisante",28622.3,350.3,"Fioul domestique",2684.8,"Électricité",NA
"2126E0166179N","2021-08-01","G","appartement",NA,48,NA,"199 Grande Rue Jean Jaures 26300 Bourg-de-Péage","26300","26057","84","26",861136.99,6439314.39,201.7,"insuffisante",21879.9,455.8,"Électricité",1906,"Électricité",NA
"2126E0071441T","2021-07-20","D","maison",NA,111.7,"Moyenne","195 Chemin des Carriers 26260 Clérieux","26260","26096","84","26",854566.57,6443132.74,267.9,"moyenne",24727.5,221,"Bois – Bûches",1961.1,"Électricité",NA
"2126E0016704M","2021-07-06","D","appartement",NA,NA,"Moyenne","377 Avenue Victor Hugo 26000 Valence","26000","26362","84","26",848736.39,6425584.75,73.2,"bonne",9103,189.7,"Électricité",957.7,"Électricité",NA
"2126E0015031D","2021-07-05","G","maison",NA,56,"Lourde","Chemin des Sandonnets 26190 Oriol-en-Royans","26190","26223","84","26",877951.91,6434683.19,313.9,"insuffisante",38007.7,678,"Gaz naturel",2311.8,"Électricité",NA
"2126E0044558U","2021-07-13","E","maison",NA,77,"Moyenne","66bis Rue Jean Joseph Genissieu 26000 Valence","26000","26362","84","26",849364.35,6426461.91,336.1,"insuffisante",19687.6,255,"Gaz naturel",2089.4,"Électricité",NA
"2126E0024891J","2021-07-07","D","maison",NA,52.5,"Moyenne","56 Impasse des Oliviers 26110 Saint-Maurice-sur-Eygues","26110","26317","84","26",859891.32,6357729.43,148.4,"bonne",11818.7,225,"Électricité",1173.6,"Électricité",NA
"2126E0057276Y","2021-07-16","D","maison",NA,225,"Légère","Chemin du Freyssinet 26700 Pierrelatte","26700","26235","84","26",836065.61,6361797.09,768.8,"insuffisante",52729.2,234,"Bois – Bûches",3716.2,"Électricité",NA
"2126E0112664G","2021-07-28","E","appartement",NA,88.7,"Moyenne","64 Grande Rue 26120 Montmeyran","26120","26206","84","26",855803.98,6416999.97,415.4,"insuffisante",22948.6,258,"Électricité",2211,"Électricité",NA
"2126E0036920A","2021-07-11","F","appartement",NA,63.2,"Lourde","2 Rue Premier 26100 Romans-sur-Isère","26100","26281","84","26",860667.31,6440485.01,237.6,"insuffisante",22283.1,352,"Électricité",1936.7,"Électricité",NA
"2126E0121080Y","2021-07-29","D","maison",NA,52.3,"Moyenne","Route dâ€™Orange 26110 Nyons","26110","26220","84","26",867918.56,6362915.88,96.6,"bonne",10356.2,198,"Électricité",1058.4,"Électricité",NA
"2126E0042474Q","2021-07-12","C","maison",NA,149,"Légère","3210 Route de Roybon 26390 Hauterives","26390","26148","84","26",862030.24,6464992.05,265.9,"très bonne",24284.9,162,"Électricité",1615.1,"Électricité",NA
