"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2515E0599282B","2025-02-20","D","maison",NA,92,"Légère","41bis Rue de Bel-air 15130 Ytrac","15130","15267","84","15",647951.87,6425588.77,161.5,"très bonne",22105.9,240,"Électricité",1932.7,"Électricité",NA
"2515E0368441O","2025-02-02","D","maison",NA,157,"Légère","43 les Bouleaux 15130 Ytrac","15130","15267","84","15",650886.91,6421590.37,398.3,"moyenne",35219.7,224,"Gaz naturel",3649.3,"Gaz naturel",NA
"2515E0477413U","2025-02-10","E","appartement",NA,158.9,"Moyenne","5 Rue des Pradoux 15190 Condat","15190","15054","84","15",681155.02,6470490.98,342.9,"insuffisante",45512.4,286.4,"Électricité",3852,"Électricité",NA
"2515E0643712X","2025-02-25","G","appartement",NA,47.7,"Moyenne","31 Rue Marchande 15100 Saint-Flour","15100","15187","84","15",707323.69,6437100.75,162,"insuffisante",27503.9,576.6,"Électricité",2478,"Électricité",NA
"2515E0589126L","2025-02-20","D","maison",NA,88.6,"Moyenne","12 Rue des Aulnes 15250 Saint-Paul-des-Landes","15250","15204","84","15",646196.88,6427488.45,225.2,"bonne",18682.5,210,"GPL",2781.2,"GPL",NA
"2515E0613785W","2025-02-23","E","maison",NA,73.5,"Légère","6 Impasse des Bosquets 15200 Chalvignac","15200","15036","84","15",640323.43,6458626.45,149.7,"bonne",19829.5,269,"Électricité",1862.8,"Électricité",NA
"2515E0400828F","2025-02-04","C","maison",NA,139,"Légère","19 rue des Boutons d'or 15430 Paulhac","15430","15148","84","15",693001.8,6433744.56,186.8,"très bonne",21857.3,157.2,"Électricité",2037,"Électricité",NA
"2515E0372598L","2025-02-03","F","maison",NA,366,"Lourde","37 Route du Volcan 15590 Lascelle","15590","15096","84","15",665392.58,6435439.23,1349.3,"insuffisante",88364.9,241,"Fioul domestique",13007.8,"Fioul domestique",NA
"2515E0529904R","2025-02-16","E","appartement",NA,99.8,"Légère","10 Cote de Reyne 15000 Aurillac","15000","15014","84","15",656407.33,6426270.04,242.1,"insuffisante",27386.1,274,"Gaz naturel",2704,"Gaz naturel",NA
"2515E0638138N","2025-02-24","C","maison",NA,87.4,"Légère","3 Rue de Lemmet 15130 Ytrac","15130","15267","84","15",648847.21,6423485.78,136.5,"très bonne",9093.5,104,"Gaz naturel",1108.9,"Gaz naturel",NA
"2515E0538994H","2025-02-16","E","appartement",NA,33.6,"Très lourde","10 Rue du Téton de Vénus 15300 Laveissière","15300","15101","84","15",680268.77,6442663.05,95.5,"insuffisante",11659.6,346,"Fioul domestique",1608.7,"Fioul domestique",NA
"2515E0608634T","2025-02-22","G","appartement",NA,25.8,"Légère","8 Rue du Consulat 15000 Aurillac","15000","15014","84","15",656318.68,6425847.15,133.2,"insuffisante",18135.6,702,"Électricité",1674.4,"Électricité",NA
"2515E0509483G","2025-02-13","E","maison",NA,92,"Légère","23 Rue de la Fontaine Saint Georges 15290 Parlan","15290","15147","84","15",634863.9,6414885.17,291.5,"moyenne",29641.7,322.1,"Fioul domestique",3870,"Fioul domestique",NA
"2515E0511546P","2025-02-13","D","maison",NA,61.3,"Moyenne","34 Rue Saint Gal 15100 Roffiac","15100","15164","84","15",702942.06,6439241.33,81,"très bonne",12112,197,"Électricité",1157.8,"Électricité",NA
"2515E0548156R","2025-02-17","E","maison",NA,129,"Légère","11 Rue des Chenes 15250 Saint-Paul-des-Landes","15250","15204","84","15",646328.42,6426807,309,"bonne",36006.4,279,"Électricité",3000,"Électricité",NA
"2515E0552398V","2025-02-17","G","appartement",NA,81.2,"Lourde","15 Avenue de la Republique 15100 Saint-Flour","15100","15187","84","15",708098.62,6437159.58,330.9,"insuffisante",38912.7,479.2,"Électricité",3763,"Électricité",NA
"2515E0594777U","2025-02-20","F","maison",NA,83,"Légère","Rue des Lilas 15290 Le Rouget-Pers","15290","15268","84","15",639386.86,6417359.46,219.4,"moyenne",29669.9,357,"Électricité",2430.5,"Électricité",NA
"2515E0716548H","2025-03-02","D","appartement",NA,34,"Légère","1 Impasse de Baradel 15000 Aurillac","15000","15014","84","15",655878.69,6422640.87,60.3,"moyenne",7580.3,222,"Gaz naturel",942.6,"Gaz naturel",NA
"2515E1089190R","2025-03-29","F","appartement",NA,54.7,"Moyenne","Rue de l’Anglade 15170 Talizat","15170","15231","84","15",703541.52,6446195.81,154.2,"insuffisante",21782.7,398.5,"Bois – Granulés (pellets) ou briquettes",2208,"Bois – Granulés (pellets) ou briquettes",NA
"2515E0711413U","2025-03-02","F","maison",NA,138.9,"Légère","La roche de chambre 15200 Le Vigean","15200","15261","84","15",650466.95,6455133.22,432,"insuffisante",53428.7,384,"Électricité",4777.8,"Électricité",NA
"2515E0917475G","2025-03-17","E","appartement",NA,49.9,"Moyenne","2 Rue Sorel 15100 Saint-Flour","15100","15187","84","15",707443.21,6437192.19,114.9,"moyenne",16972.5,340,"Électricité",1574.7,"Électricité",NA
"2515E1064515Q","2025-03-26","D","maison",NA,55.9,"Légère","2bis Rue des Pradels 15130 Arpajon-sur-Cère","15130","15012","84","15",658573.38,6423105.87,74.3,"très bonne",11011.2,196,"Électricité",1065.2,"Électricité",NA
"2515E1127547Y","2025-04-01","F","appartement",NA,33.6,"Moyenne","rue du Poustel 15110 Saint-Urcize","15110","15216","84","15",700439.94,6399809.08,81,"bonne",13760.1,409.5,"Électricité",1299,"Électricité",NA
"2515E0814430Z","2025-03-10","E","appartement",NA,42.5,"Moyenne","6 Rue du Téton de Vénus 15300 Laveissière","15300","15101","84","15",680189.23,6442664.96,123,"bonne",16479.5,387,"Gaz naturel",1716.6,"Gaz naturel",NA
"2515E1117852B","2025-03-31","C","maison",NA,92,"Légère","7 Allee des Jonquilles 15250 Reilhac","15250","15160","84","15",654254.5,6430933.39,118.6,"très bonne",10874.5,118,"Gaz naturel",1307,"Gaz naturel",NA
"2515E0946741W","2025-03-19","E","appartement",NA,63.9,"Légère","6 Rue Victor Hugo 15000 Aurillac","15000","15014","84","15",656231.23,6425697.15,109.9,"bonne",18479.4,289,"Électricité",1703.9,"Électricité",NA
"2515E0886394V","2025-03-15","F","appartement",NA,69.5,"Lourde","8 Rue du Balat 15200 Mauriac","15200","15120","84","15",647670.49,6457847.7,195.6,"insuffisante",26304.4,378,"Électricité",2375,"Électricité",NA
"2515E0855685S","2025-03-12","E","appartement",NA,66,"Lourde","6 Avenue du Plomb du Cantal 15000 Aurillac","15000","15014","84","15",655297.17,6423911,225.8,"insuffisante",20184.4,305,"Réseau de Chauffage urbain",1992,"Réseau de Chauffage urbain",NA
"2515E0790149C","2025-03-07","F","appartement",NA,67.6,"Très lourde","5 Avenue du Plomb du Cantal 15000 Aurillac","15000","15014","84","15",655308.72,6423936.46,258.2,"insuffisante",24069.9,356,"Réseau de Chauffage urbain",2280.9,"Réseau de Chauffage urbain",NA
"2515E0787289C","2025-03-06","F","maison",NA,172,"Moyenne","7 Lascapelles 15600 Leynhac","15600","15104","84","15",644667.77,6405238.4,646.3,"insuffisante",71783.7,417,"Électricité",6170.5,"Bois – Granulés (pellets) ou briquettes",NA
"2515E0984159A","2025-03-21","D","appartement",NA,16.2,"Moyenne","67 Avenue de la République 15000 Aurillac","15000","15014","84","15",655689.78,6425226.27,81.5,"moyenne",5194.1,320,"Électricité",586,"Électricité",NA
"2515E0714995O","2025-03-02","E","appartement",NA,25,"Légère","20 Rue Beauclair 15000 Aurillac","15000","15014","84","15",655948.87,6425667.05,42,"insuffisante",7423.6,296,"Électricité",795.8,"Électricité",NA
"2515E0934790F","2025-03-18","F","maison",NA,98.5,"Légère","21 Beringer 15350 Champagnac","15350","15037","84","15",653834.83,6474973.19,290.3,"moyenne",35315.3,358,"Électricité",3005.5,"Électricité",NA
"2515E0939343I","2025-03-18","F","maison",NA,103,"Lourde","2 Rue du Stade 15290 Le Rouget-Pers","15290","15268","84","15",639074.58,6417582.98,312.1,"bonne",29503.9,286,"Fioul domestique",4062.5,"Fioul domestique",NA
"2515E0775677M","2025-03-06","F","immeuble",NA,NA,"Lourde","12 Rue du Docteur Lionnet 15100 Saint-Flour","15100","15187","84","15",706685.59,6437292.95,924.7,"insuffisante",103039.3,401,"GPL",14439.7,"GPL",NA
"2570E1020856O","2025-03-24","D","maison",NA,96.6,"Lourde","10 Place du Monument 15400 Riom-ès-Montagnes","15400","15162","84","15",673341,6464933.4,447,"insuffisante",19542.4,202.3,"Électricité",1795,"Électricité",NA
"2515E0939361A","2025-03-18","G","maison",NA,131.9,"Moyenne","21 Route de Combe Noire 15200 Chalvignac","15200","15036","84","15",642820.97,6464032.44,460.8,"insuffisante",67173.2,509,"Bois – Bûches",2984.5,"Bois – Bûches",NA
"2515E0886299E","2025-03-15","F","appartement",NA,35.8,"Moyenne","10 Avenue du 4 Septembre 15000 Aurillac","15000","15014","84","15",655449.52,6425006.84,106.8,"moyenne",14035.6,391,"Électricité",1322.8,"Électricité",NA
"2515E0998414H","2025-03-23","E","appartement",NA,73.3,"Lourde","Rue de l’Anglade 15170 Talizat","15170","15231","84","15",703541.52,6446195.81,166.7,"insuffisante",22460.1,306.5,"Bois – Granulés (pellets) ou briquettes",2273,"Bois – Granulés (pellets) ou briquettes",NA
"2515E0855309G","2025-03-12","D","appartement",NA,73.2,"Légère","23 Avenue Fernand Talandier 15200 Mauriac","15200","15120","84","15",648117.46,6457774.3,115.9,"bonne",11267.3,153,"Fioul domestique",1675.1,"Fioul domestique",NA
"2515E1036136D","2025-03-25","F","maison",NA,205,"Lourde","19 Chemin des Melicomps - Beillac 15130 Saint-Simon","15130","15215","84","15",661058.23,6430730.73,539.5,"moyenne",48636.2,237,"Fioul domestique",7212.8,"Fioul domestique",NA
"2515E0823862T","2025-03-10","E","appartement",NA,28.6,"Moyenne","2 Route des Cîmes 15800 Saint-Jacques-des-Blats","15800","15192","84","15",678929.09,6442725.97,73.4,"bonne",9628,336,"Gaz naturel",936.3,"Gaz naturel",NA
"2515E0809299Q","2025-03-09","G","maison",NA,67,"Moyenne","32bis Rue coste del rieu 15140 Besse","15140","15269","84","15",649213.61,6444067.79,426.4,"insuffisante",43107.4,643,"Bois – Bûches",2582.6,"Bois – Bûches",NA
"2515E1022328B","2025-03-24","E","appartement",NA,57.4,"Légère","96 Rue Tour de Ville 15600 Maurs","15600","15122","84","15",636570.25,6401650.24,156.2,"moyenne",17463.5,304,"Électricité",1616.8,"Électricité",NA
"2515E0933067Y","2025-03-18","D","maison",NA,107,"Lourde","16 Rue de la Maronne 15000 Aurillac","15000","15014","84","15",655659.91,6423213.22,249.6,"bonne",26648.2,249,"Électricité",2404.5,"Électricité",NA
"2515E0771629U","2025-03-05","G","maison",NA,111.1,"Lourde","8 Rue du Fradin 15120 Montsalvy","15120","15134","84","15",660479.04,6401492.1,414.9,"moyenne",53119.3,477.9,"Électricité",4753,"Électricité",NA
"2515E0941904V","2025-03-18","C","maison",NA,80.6,"Légère","29 Rue des Rives du Caroffe 15250 Saint-Paul-des-Landes","15250","15204","84","15",645861.13,6427221.01,116.6,"très bonne",9848.6,122,"Gaz naturel",1217.9,"Gaz naturel",NA
"2515E1101736F","2025-03-30","G","maison",NA,121.5,"Moyenne","17 Rue Jean Lépine 15500 Massiac","15500","15119","84","15",715695.4,6461148.23,604.8,"insuffisante",52341.9,430,"Fioul domestique",7423.9,"Fioul domestique",NA
"2515E1209969A","2025-03-11","F","appartement",NA,46.7,"Légère","24 Place Georges Pompidou 15200 Mauriac","15200","15120","84","15",647590.78,6457870.58,129.8,"insuffisante",18445.7,394.9,"Électricité",1701,"Électricité",NA
"2515E0994700L","2025-03-18","G","maison",NA,60.5,"Moyenne","9 Chemin de la Barriade 15380 Le Falgoux","15380","15066","84","15",671614.7,6449924.29,325.9,"insuffisante",45800,757.4,"Électricité",3710,"Électricité",NA
"2515E0848479O","2025-03-12","D","appartement",NA,130,"Lourde","6 Rue du Bournat 15700 Pleaux","15700","15153","84","15",639147.97,6448543.83,216.3,"très bonne",23410.8,180,"Électricité",2128,"Électricité",NA
"2515E1089492H","2025-03-29","E","appartement",NA,93.8,"Lourde","Rue de l’Anglade 15170 Talizat","15170","15231","84","15",703541.52,6446195.81,221.3,"insuffisante",26197.8,279.2,"Bois – Granulés (pellets) ou briquettes",2631,"Bois – Granulés (pellets) ou briquettes",NA
"2515E0924382X","2025-03-17","A","maison",NA,86,"Légère","6bis Route d'Aurillac 15130 Vézac","15130","15255","84","15",661997.53,6422229.03,119.6,"très bonne",5527.8,64,"Électricité",613.5,"Électricité",NA
"2515E1024218T","2025-03-24","C","appartement",NA,53.8,"Légère","75 Rue de Marmiesse 15000 Aurillac","15000","15014","84","15",655789.8,6423341.03,77.2,"très bonne",8111.5,150,"Réseau de Chauffage urbain",736.5,"Réseau de Chauffage urbain",NA
"2515E0948828D","2025-03-19","C","appartement",NA,49,"Lourde","34 Rue du Mont Mouchet 15130 Arpajon-sur-Cère","15130","15012","84","15",656995.03,6422831.67,55.4,"très bonne",8697.4,177,"Électricité",921.3,"Électricité",NA
"2515E0796169Q","2025-03-08","F","maison",NA,229,"Lourde","36 Rue de Parieu 15000 Aurillac","15000","15014","84","15",654930.27,6424830.2,1151.9,"insuffisante",88320.8,385,"Gaz naturel",8606.2,"Gaz naturel",NA
"2515E0755770V","2025-03-05","C","appartement",NA,70,"Moyenne","7 Avenue du Commandant Delorme 15100 Saint-Flour","15100","15187","84","15",707843.63,6437218,117.9,"très bonne",9523.2,136,"Gaz naturel",1152,"Gaz naturel",NA
"2515E1062769M","2025-03-26","E","maison",NA,92,"Légère","Chemin d'Antuejoul 15000 Aurillac","15000","15014","84","15",653296.73,6424011.53,212.1,"très bonne",20180.2,219,"Fioul domestique",2997.2,"Fioul domestique",NA
"2515E0889585O","2025-03-16","D","maison",NA,79.9,"Légère","Rue Paul Valéry 15000 Aurillac","15000","15014","84","15",653716.16,6424282.63,181.4,"moyenne",13754.6,172,"Gaz naturel",1550.3,"Gaz naturel",NA
"2515E0853271W","2025-03-12","D","appartement",NA,71.2,"Légère","9 Rue Delolm de Lalaubie 15000 Aurillac","15000","15014","84","15",655600.14,6424583.48,131.9,"très bonne",17500.5,245.8,"Électricité",1620,"Électricité",NA
"2515E1089503S","2025-03-29","D","appartement",NA,48.3,"Moyenne","Rue de l’Anglade 15170 Talizat","15170","15231","84","15",703541.52,6446195.81,83,"moyenne",11995.7,248.2,"Bois – Granulés (pellets) ou briquettes",1263,"Bois – Granulés (pellets) ou briquettes",NA
"2515E0742887I","2025-03-04","E","appartement",NA,80.5,"Moyenne","11bis Cours Spy des Ternes 15100 Saint-Flour","15100","15187","84","15",707024.86,6437069.42,115.3,"insuffisante",22132.8,275,"Électricité",2017.2,"Électricité",NA
"2515E1118201M","2025-03-31","C","maison",NA,92,"Légère","1 Allee des Jonquilles 15250 Reilhac","15250","15160","84","15",654239.76,6430901.29,116.5,"très bonne",10623.5,115,"Gaz naturel",1283.1,"Gaz naturel",NA
"2515E0906947I","2025-03-16","C","maison",NA,46.8,"Moyenne","1 Impasse de la Croix 15140 Saint-Martin-Valmeroux","15140","15202","84","15",658942.31,6445656.05,103.5,"bonne",7992.4,170.7,"Électricité",816,"Électricité",NA
"2515E1127327M","2025-04-01","D","appartement",NA,71.8,"Moyenne","rue du Poustel 15110 Saint-Urcize","15110","15216","84","15",700439.94,6399809.08,95.3,"bonne",15467.6,215.3,"Électricité",1446,"Électricité",NA
"2515E1137023K","2025-04-01","F","maison",NA,70.4,"Moyenne","30 Rue Saint-luc 15200 Mauriac","15200","15120","84","15",647657.15,6458080.93,181.3,"insuffisante",19018.2,270,"Fioul domestique",2820.9,"Fioul domestique",NA
"2515E0951820F","2025-03-19","F","maison",NA,108.5,"Moyenne","9 Rue des chênes 15270 Champs-sur-Tarentaine-Marchal","15270","15038","84","15",665961.88,6477699.81,460.3,"insuffisante",33657.8,310.2,"Fioul domestique",4992,"Fioul domestique",NA
"2515E0880255S","2025-03-14","C","appartement",NA,44.5,"Lourde","26 Rue de la Coste 15000 Aurillac","15000","15014","84","15",656124.03,6425879.17,65.6,"insuffisante",5311.8,119,"Gaz naturel",690.3,"Gaz naturel",NA
"2515E0759044T","2025-03-05","E","maison",NA,90,"Légère","55 Rue des Pradels 15130 Arpajon-sur-Cère","15130","15012","84","15",658707.23,6423327.9,225.1,"bonne",29539,328,"Électricité",2405.6,"Électricité",NA
"2515E0945270H","2025-03-18","G","maison",NA,61.1,"Moyenne","22 Rue de l'Église 15170 Neussargues en Pinatelle","15170","15141","84","15",698657.48,6448270.24,368.6,"insuffisante",45614.2,746,"Bois – Bûches",2056.5,"Bois – Bûches",NA
"2515E0868545I","2025-03-13","F","maison",NA,66,"Légère","3 Rue Marcellin Boule 15120 Montsalvy","15120","15134","84","15",660412.42,6400977.13,211.9,"bonne",23299.3,353,"Fioul domestique",2964.5,"Fioul domestique",NA
"2515E0965619Y","2025-03-19","E","appartement",NA,86.6,"Légère","92bis Rue Léon Blum 15000 Aurillac","15000","15014","84","15",655421.59,6423695.63,227.1,"insuffisante",21903.2,253,"Réseau de Chauffage urbain",2091,"Réseau de Chauffage urbain",NA
"2515E1024322T","2025-03-24","G","maison",NA,35,"Légère","Peyrusse","15170","15151","84","15",702511.95,6457186.72,170.5,"insuffisante",18327.1,523,"Bois – Granulés (pellets) ou briquettes",1915.2,"Bois – Granulés (pellets) ou briquettes",NA
"2515E1101012J","2025-03-30","D","immeuble",NA,NA,"Lourde","Chemin de la Ponetie 15000 Aurillac","15000","15014","84","15",656291.96,6423375.92,1564.3,"moyenne",146099.2,204,"Gaz naturel",16913.7,"Gaz naturel",NA
"2515E1042807S","2025-03-25","F","maison",NA,150.3,"Légère","La Pradelle 15270 Lanobre","15270","15092","84","15",664543.31,6483532.15,452.4,"moyenne",58045.3,386,"Électricité",4607.6,"Électricité",NA
"2515E0725992N","2025-03-03","G","maison",NA,62.9,"Lourde","6 La Charreyre 15200 Le Vigean","15200","15261","84","15",650138.52,6460897.89,304.3,"insuffisante",26417.3,419,"Fioul domestique",3746.7,"Fioul domestique",NA
"2515E1055720J","2025-03-26","E","appartement",NA,79,"Légère","23 Rue de Vendeze 15100 Saint-Flour","15100","15187","84","15",708177.22,6438233.55,139.4,"bonne",25109.1,317,"Électricité",2272.5,"Électricité",NA
"2515E1085990P","2025-03-28","D","maison",NA,41.9,"Moyenne","5 Route de Font d'Alagnon 15300 Laveissière","15300","15101","84","15",679365.28,6443382.45,59.8,"bonne",10440.3,249,"Électricité",1018.1,"Électricité",NA
"2515E0722233Y","2025-03-03","G","appartement",NA,56.8,"Moyenne","6 Rue de la Croix Longue 15250 Jussac","15250","15083","84","15",654722.99,6432348.87,210.9,"insuffisante",28782.6,506,"Électricité",2587.5,"Électricité",NA
"2515E0853918T","2025-03-12","D","maison",NA,79.9,"Légère","4 Impasse Paul Valery 15000 Aurillac","15000","15014","84","15",653749.72,6424263.5,154,"moyenne",11916.7,149,"Gaz naturel",1375.4,"Gaz naturel",NA
"2515E0810158R","2025-03-09","D","immeuble",NA,NA,"Légère","9 Rue Marcellin Boule 15120 Montsalvy","15120","15134","84","15",660414.01,6401016.66,224,"bonne",33787.5,223,"Électricité",3016.8,"Électricité",NA
"2515E0937477O","2025-03-18","G","maison",NA,116.5,"Légère","2 Route de Bort 15270 Champs-sur-Tarentaine-Marchal","15270","15038","84","15",665583.73,6477346.96,639.6,"insuffisante",51857,445.1,"Fioul domestique",7691,"Fioul domestique",NA
"2515E0961129G","2025-03-19","E","maison",NA,89.8,"Moyenne","1 Rue du Lac de Vassiviere 15130 Ytrac","15130","15267","84","15",651636.68,6420615.96,215.5,"bonne",28379.2,316,"Électricité",2553,"Électricité",NA
"2515E1057079Q","2025-03-26","D","appartement",NA,56.9,"Légère","22 Avenue Charles et Raymonde Périé 15200 Mauriac","15200","15120","84","15",647943.82,6458073.3,87.3,"très bonne",13245.9,232,"Électricité",1255,"Électricité",NA
"2515E0746472F","2025-03-04","G","appartement",NA,32.2,"Légère","6 Rue de l'Arbre Croumaly 15000 Aurillac","15000","15014","84","15",655699.51,6426272.92,109.5,"insuffisante",15147.7,470,"Électricité",1418.1,"Électricité",NA
